Frequency (MHz),Power (Watts),Error Time (s),Error Distance,Hamming Distance,Error Iterations Since Last Error
3045,115.70,0.13514060500006053,18446744071893286912,1,6
3045,114.79,0.2776063039999599,131989504,1,14
3045,114.79,0.06455078199996933,511574016,1,2
3045,113.62,0.34485620800001016,18446744071893286912,1,18
3045,113.62,0.0989981479999642,1275330560,2,4
3045,113.62,0.06159217300000819,1513226240,1,2
3045,111.48,0.1329991439999958,15597568,1,6
3045,113.56,0.23935865900000408,18446744073426829312,1,12
3045,115.15,0.5430845750000799,3060531200,1,29
3045,114.54,0.06153430299991669,18446744072199340032,1,2
3045,117.93,0.34279051700002583,2787639296,1,18
3045,118.77,0.27635940699997263,18446744071157972992,2,14
3045,116.85,0.17097455100008574,1067319296,1,8
3045,115.08,0.20367954099992858,18446744073102688256,1,10
3045,113.44,0.06307879400003458,928120832,1,2
3045,114.54,0.13255754900001193,18446744071209484288,1,6
3045,113.37,0.20635656100000688,2526674944,1,10
3045,112.85,0.13390259899995272,445382656,1,6
3045,114.31,0.43867640300004496,1104543744,1,23
3045,117.96,0.399839457999974,1098252288,1,21
3045,118.40,0.38294528500000524,133562368,1,20
3045,118.05,0.11687734600002386,959447040,1,5
3045,115.81,0.09901951599999848,18446744071958953984,1,4
3045,116.04,0.22173038899995845,2592997376,1,11
3045,113.53,0.060161554000046635,1241382912,1,2
3045,114.58,0.41685411399998884,18446744072845000704,1,22
3045,114.51,0.2751080069999716,1203765248,1,14
3045,115.62,0.16330315499999415,3413377024,1,8
3045,115.61,0.12791600100001688,395968512,1,6
3045,117.05,0.2925322830000141,1312292864,1,15
3045,115.83,0.32884873900002276,426901504,1,17
3045,115.73,0.152738038999928,18446744072241283072,1,7
3045,114.63,0.15038776900007633,2853437440,1,7
3045,114.66,0.18518867599993882,3384147968,1,9
3045,114.86,0.13513778599997295,18446744071006322688,1,6
3045,113.45,0.10054587300010098,568328192,1,4
3045,112.36,0.18808141399995293,1481244672,1,9
3045,112.24,0.2591966920000459,1606418432,1,13
3045,111.91,0.13248767699997188,282853376,1,6
3045,112.17,0.1850786899999548,18446744072403025920,1,9
3045,112.50,0.24186062400008268,18446744071794458624,1,12
3045,113.24,0.16290198699994107,18446744072137211904,1,8
3045,113.24,0.06643690299995342,18446744072010858496,1,2
