Frequency (MHz),Power (Watts),Error Time (s),Error Distance,Hamming Distance,Error Iterations Since Last Error
3060,64.79,0.03150268700119341,15135797903127216128,1,18
3060,64.79,0.013498202999471687,18446744073278193664,1,2
3060,64.79,0.01911109399952693,374079488,1,4
3060,64.79,0.020458276001591003,1272971264,1,11
3060,64.45,0.030490473998725065,14705405071550578688,1,26
3060,64.45,0.0186536140008684,14705405071550578688,1,10
3060,64.45,0.04315165399930265,17170432,1,41
3060,64.72,0.019459133000054862,653725633410498560,1,10
3060,64.72,0.03950854499998968,18446744071207780352,1,34
3060,64.72,0.01720245199976489,3001024512,2,8
3060,64.72,0.026984793001247454,18446744072702918656,1,18
3060,65.08,0.03160164899964002,11588289606805618688,1,25
3060,65.08,0.020998693000365165,187039744,1,10
3060,65.08,0.022694886998579022,17117416923542323200,1,16
3060,65.08,0.014386385000761948,15220935287489167360,1,2
2640,65.21,0.033480854999652365,17217059065297895424,1,30
3060,64.29,0.2139870789997076,16591436949093351424,1,298
3060,64.29,0.013009694001084426,6224493654514335744,1,1
3060,64.29,0.02326125299987325,18446744072870035456,1,14
3060,64.29,0.01889382399895112,18446744070580207616,2,10
3060,64.29,0.014927573000022676,450363392,1,4
3060,63.33,0.019246211000790936,838860800,1,11
3060,63.33,0.017900815999382758,14763450489404129280,1,9
3060,63.33,0.02185046200065699,14763450489404129280,1,6
3060,63.33,0.03291199500017683,18446744073197977600,2,21
3060,63.46,0.03144734099987545,74448896,1,21
3060,63.46,0.01846293800008425,18446744072291876864,1,9
3060,63.46,0.01996004099964921,1955201024,2,6
3060,63.46,0.01583534299970779,18446744070035603456,1,1
3060,63.46,0.01648668699999689,18446744069965611008,1,4
3060,63.15,0.04032127699974808,10307807161190711296,1,35
3060,63.15,0.025682352999865543,18446744071011565568,1,9
3060,63.15,0.023055822000969783,1639433409665171456,1,13
3060,63.15,0.01981938300014008,17730715713422753792,1,8
3060,63.39,0.030454350999207236,18446744070226575360,1,26
3060,63.39,0.015397814000607468,10620446695479050240,1,1
3060,63.39,0.018780177999360603,8463653482526670848,1,6
3060,63.39,0.023058552000293275,2626682880,1,9
3060,63.46,0.020305388999986462,9472706089662283776,1,9
3060,63.46,0.019867652999892016,302383104,1,6
3060,63.46,0.021744109000792378,8292490308407525376,1,6
3060,63.46,0.023041182999804732,18446744072166047744,1,7
3060,63.46,0.016823924999698647,14763450489404129280,1,4
3060,63.13,0.016385875000196393,10154948656650780672,1,5
3060,63.13,0.020650573998864274,1126436468516978688,1,7
3060,63.13,0.02413812700069684,18446744073274916864,1,17
3060,63.13,0.016104349999295664,75497472,1,3
3060,63.13,0.013459787000101642,18446744073256566784,1,1
3060,63.13,0.015433784999913769,2220359680,1,1
3060,62.52,0.022946015000343323,1844838400,1,7
3060,62.52,0.02070615199954773,12757607028805861376,1,5
3060,62.52,0.019918530000722967,18446744073044230144,1,7
3060,62.52,0.018382381000265013,18446744073671671808,1,7
3060,61.85,0.027803642000435502,15351179036869001216,1,16
3060,61.85,0.036896094999974594,17819274777970343936,1,28
3060,61.85,0.054092320999188814,1482817536,1,54
3060,62.24,0.03432233800049289,160889338482655232,3,29
3060,62.24,0.022491061999971862,18446744073055240192,1,14
3060,62.24,0.019137699999191682,1902379008,1,4
3060,62.24,0.025741284000105225,1007288320,1,19
3060,62.90,0.019723411000086344,411435008,1,9
3060,62.90,0.026452694000909105,18446744072270381056,1,13
3060,62.90,0.018370251998931053,2628517888,1,9
3060,62.90,0.021511013999770512,18446744073508225024,1,9
3060,63.02,0.022774693999963347,3828912904288075776,1,8
3060,63.02,0.015757916000438854,4369300879107424256,1,3
3060,63.02,0.020724869000332546,17250668936735752192,1,6
3060,63.02,0.024324152000190224,17730715713422753792,1,10
3060,63.02,0.026122261999262264,10460648073544597504,1,18
3060,63.10,0.02571333100058837,5224676945052041216,1,19
3060,63.10,0.027818394999485463,2827345772314361856,1,11
3060,63.10,0.01502041000094323,17730715713422753792,1,1
3060,63.10,0.014316456999949878,2858923746264088576,1,3
3060,63.10,0.016678496000167797,731906048,1,2
3060,62.73,0.021854890999748022,1767618873277808640,1,6
3060,62.73,0.01676206599950092,18446744072321630208,1,2
3060,62.73,0.015176416000031168,2276921455356674048,1,2
3060,62.73,0.023862137999458355,15477605281877196800,1,15
3060,62.73,0.026728032000391977,12910861357531791360,1,14
3060,62.76,0.020516964999842457,182452224,1,10
3060,62.76,0.019049549000556,18446744071352352768,1,7
3060,62.76,0.05335211400051776,2929969789604462592,1,54
3060,63.00,0.03279771599954984,1479671808,1,20
3060,63.00,0.013909414999943692,1069285376,1,2
3060,63.00,0.01780118699934974,1451229184,1,7
3060,63.00,0.018183293999754824,18446744073185263616,1,7
3060,63.00,0.018691608000153792,18446744070113198080,1,6
3060,62.84,0.01296635300059279,902955008,1,2
3060,62.84,0.0364426670003013,1328939008,1,34
3060,62.84,0.02046616699954029,18446744071729840128,1,6
3060,62.84,0.03359749999981432,14763450489404129280,1,30
3060,63.62,0.016383272000894067,5735105427037749248,1,7
3060,63.62,0.019424299998718197,1711144960,1,6
3060,63.62,0.029758090000541415,8205496948417888256,1,22
3060,63.62,0.029336637000596966,679477248,1,24
2640,64.21,0.02972450299967022,9848695086810529792,2,25
3060,63.03,0.21642960499957553,18446744072340897792,1,294
3060,63.03,0.025564093000866706,142276804634214400,1,14
3060,63.03,0.017053524999937508,7058556787066142720,1,1
3060,63.03,0.019239219998780754,18446744070941704192,1,7
3060,62.72,0.024093145000733784,17530982829167476736,1,9
3060,62.72,0.02143023899952823,18446744070320816128,1,7
3060,62.72,0.022003127000061795,1479671808,1,10
3060,62.72,0.01767772099992726,13421360208261677056,1,4
3060,62.80,0.02819954400001734,8843644701086056448,1,19
3060,62.80,0.024764290999883087,8843644701086056448,1,11
3060,62.80,0.022109803001512773,18446744073595518976,1,14
3060,62.80,0.02289049999853887,1211105280,1,7
3060,62.80,0.01780984700053523,5493608693113028608,1,7
3060,62.64,0.012530531999800587,12555868635341520896,1,1
3060,62.64,0.014330789999803528,18446744070587154432,1,1
3060,62.64,0.01414666200071224,13794675189094809600,2,1
3060,62.64,0.02661247300056857,18446744071225737216,1,11
3060,62.64,0.018846908998966683,2424906924362301440,1,9
3060,62.64,0.015916897000352037,6356347088917233664,1,1
3060,62.59,0.014005617000293569,1075955690662526976,1,2
3060,62.59,0.01669473899892182,3097624576,1,2
3060,62.59,0.019024790000912617,5725869529364430848,1,9
3060,62.59,0.0216341220002505,17006401433509036032,1,8
3060,62.59,0.024660666000272613,3512798913255964672,1,17
3060,62.68,0.017964824999580742,16044460700600369152,1,8
3060,62.68,0.018248742999276146,2599682048,1,9
3060,62.68,0.014406555001187371,6145390389965619200,1,3
3060,62.68,0.018981297998834634,9720034633260728320,1,9
3060,62.68,0.023718522001217934,9938828651095130112,1,17
3060,62.36,0.04050002799885988,2424906924362301440,1,40
3060,62.36,0.014871456000037142,17885087145962504192,1,2
3060,62.36,0.020989155000279425,1432354816,1,5
3060,62.36,0.013041467000221019,6356347088917233664,1,1
3060,62.67,0.02763128299920936,18446744073000321024,1,22
3060,62.67,0.02265954600079567,902955008,1,12
3060,62.67,0.01792896699953417,140378112,1,7
3060,62.67,0.014903081000738894,2474639360,1,3
3060,62.67,0.01864901899898541,15548070783078105088,1,6
3060,62.33,0.0576307130013447,18446744071321681920,1,63
3060,62.33,0.012928075999298017,15437697407835439104,1,1
3060,62.33,0.015586769999572425,74448896,1,1
3060,62.33,0.014424273000258836,14941659334034063360,1,2
3060,62.33,0.01302859499992337,18446744073670492160,1,1
3060,61.99,0.019252021000284003,2350949374231576576,1,9
3060,61.99,0.026079130999278277,18446744071585792000,1,21
3060,61.99,0.025712180000482476,902955008,1,12
3030,46.70,0.4620212280005944,18446744070511394816,1,701
3030,46.70,0.02054753099946538,1747320832,1,1
3030,48.26,0.07020583799931046,18446744073542565888,1,78
3030,54.47,0.45626761600033205,4516582660671275008,1,656
3030,75.14,0.2309569740009465,18446744071977304064,1,305
3030,76.53,0.1227860069993767,1184235520,1,151
3030,77.81,0.13925607999954082,18446744072632664064,1,171
3030,77.45,0.04969209100090666,18446744073590276096,1,46
3030,77.85,0.12500821299909148,18446744072209563648,1,158
3030,77.94,0.11218148800071504,12172209445991874560,1,143
3030,77.66,0.05104670499895292,18446744072784183296,1,54
3030,77.35,0.1511467239997728,1801715712,1,197
3030,77.12,0.16606431800028076,18446744071003439104,1,221
3030,76.68,0.17337690500062308,18446744071319715840,1,229
3030,77.49,0.256474812000306,4305573185161527296,1,351
3030,79.02,0.4439494990001549,6990184756004519936,1,638
3030,79.10,0.155523984998581,18446744072290959360,1,200
3030,79.10,0.036562542001775,15667301823994134528,1,34
